Rank		Word		Count
1		GAMES		46
2		CONSOLE		44
3		GAME		40
4		PC		38
5		NEW		35
6		XBOX		34
7		CONSOLES		33
8		GAMING		31
9		MICROSOFT		20
10		GAME		18
11		USED		18
12		NO		16
13		BOY		15
14		NINTENDO		15
15		AMAZON		15
16		MOST		15
17		THREAD		14
18		-		14
19		GREAT		13
20		ONLINE		13
21		STEAM		12
22		KINECT		12
23		CONNECTED		12
24		USE		12
25		PRICE		12
26		LOOKING		12
27		PLAYSTATION		12
28		SONY		12
29		ALREADY		11
30		MANY		11
31		PRICES		11
32		HOUSEHOLDS		11
33		FIND		11
34		DEVICE		11
35		PLAY		11
36		FIRST		11
37		NOMINATION		11
38		BACK		11
39		OLD		10
40		DS		10
41		CE		10
42		YEAR		10
43		FUTURE		10
44		COMPANY		10
45		GO		10
46		DO		10
47		SALES		9
48		BUT		9
49		USED		9
50		GAMES		9
51		SOME		9
52		THROUGH		9
53		AROUND		9
54		VAPOR		9
55		TIME		9
56		VIDEO		9
57		GAMERS		9
58		RESEARCH		9
59		AVAILABLE		9
60		PLACE		9
61		SALE		9
62		MARKET		9
63		SAID		9
64		VERSION		9
65		RELEASE		8
66		ROOM		8
67		BIG		8
68		HOME		8
69		PEOPLE		8
70		THOSE		8
71		PARKS		8
72		MILLION		8
73		TITLES		8
74		SOMETHING		8
75		PLATFORM		8
76		ASSOCIATES		8
77		DESIGN		8
78		SCREEN		8
79		GOOD		8
80		BEST		8
81		CONTENT		7
82		HARDWARE		7
83		YEARS		7
84		HERE		7
85		LIVING		7
86		BEING		7
87		TWO		7
88		SYSTEM		7
89		EASY		7
90		GENERATION		7
91		FIVE		7
92		SAME		7
93		WEEK		7
94		U		7
95		BROADBAND		7
96		LOT		6
97		???		6
98		HANDHELD		6
99		BUY		6
100		GOODWILL		6
101		OFF		6
102		POPULAR		6
103		NEED		6
104		DEAL		6
105		LITTLE		6
106		WORLD		6
107		LAUNCH		6
108		BETTER		6
109		BEST		6
110		TOO		6
111		STILL		6
112		HARD		6
113		PLACES		6
114		DID		6
115		STORE		6
116		ONLY		6
117		SELL		6
118		LATEST		6
119		SECOND		6
120		BUYING		6
121		LAST		6
122		IT???S		6
123		WELL		6
124		READ		6
125		SEE		6
126		S		6
127		COMPANIES		6
128		YOU		6
129		SPECIFIC		5
130		ITEMS		5
131		GLYDE		5
132		BUY		5
133		LOCAL		5
134		SP		5
135		SYSTEMS		5
136		EXTREME		5
137		MACHINES		5
138		TAKE		5
139		WORTH		5
140		KRAUS		5
141		THINGS		5
142		SITE		5
143		CONSOLESEXPAND		5
144		RELEASED		5
145		NUMBER		5
146		LOOK		5
147		FIVE		5
148		THREE		5
149		LESS		5
150		NEW		5
151		DON		5
152		SOLD		5
153		PICK		5
